StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Consent,DEMO1,DEMO2,DEMO3,DEMO4,DEMO5,Income,PoliticalOrientation,ATTN2,SAIL1,SAIL2,SAIL3,SAIL4,SAIL5,SAIL6,SAIL7,CRT1,CRT1scored,CRT2,CRT2scored,CRT3,CRT3scored,CRT4,CRT4scored,CRT5,CRT5scored,CRT6,CRT6scored,CRT7,CMQ1,CMQ2,CMQ3,CMQ4,CMQ5,NFU1,NFU2,NFU3,NFU4,SECS1,SECS2,SECS3,SECS4,SECS5,SECS6,SECS7,SECS8,SECS9,SECS10,SECS11,SECS12,GCBS1,GCBS2,GCBS3,GCBS4,GCBS5,GCBS6,GCBS7,GCBS8,GCBS9,GCBS10,GCBS11,GCBS12,GCBS13,GCBS14,GCBS15,CFI1,CFI2,CFI3,CFI4,CFI5,CFI6,CFI7,CFI8,CFI9,CFI10,CFI11,CFI12,CFI13,CFI14,CFI15,CFI16,CFI17,CFI18,CFI19,CFI20,FFNI1,FFNI2,FFNI3,FFNI4,FFNI5,FFNI6,FFNI7,FFNI8,FFNI9,FFNI10,FFNI11,FFNI12,FFNI13,FFNI14,FFNI15,FFNI16,FFNI17,FFNI18,FFNI19,FFNI20,FFNI21,FFNI22,FFNI23,FFNI24,FFNI25,FFNI26,FFNI27,FFNI28,FFNI29,FFNI30,FFNI31,FFNI32,FFNI33,FFNI34,FFNI35,FFNI36,FFNI37,FFNI38,FFNI39,FFNI40,FFNI41,FFNI42,FFNI43,FFNI44,FFNI45,FFNI46,FFNI47,FFNI48,FFNI49,FFNI50,FFNI51,FFNI52,FFNI53,FFNI54,FFNI55,FFNI56,FFNI57,FFNI58,FFNI59,FFNI60,DTI1,DTI2,DTI3,DTI4,DTI5,DTI6,DTI7,DTI8,DTI9,DTI10,DTI11,DTI12,DTI13,DTI14,DTI15,ATTN,NTBS1,NTBS2,NTBS3,NTBS4,NTBS5,NTBS6,NTBS7,NTBS8,NTBS9,NTBS10,LOC1,LOC2,LOC3,LOC4,ATTN3,SDO1,SDO2,SDO3,SDO4,aid,NTBS1r,NTBS3r,NTBS7r,SDO2r,SDO4r,CMQtotal,SAILtotal,NeedForUniqueness,GCBStotal,SECStotal,DichotomousThinking,NeedtoBelong,LOCint,LOCext,SDOtotal,ID,CFI2r,CFI4r,CFI7r,CFI9r,CFI11r,CFI17r,CFItotal,FFNI19r,FFNI27r,FFNI38r,FFNI_VN,Acclaim_Seeking,Arrogance,Authoritativeness,Distrust,Entitlement,Exhibitionism,Exploitativeness,Grandiose_Fantasies,Indifference,Lack_of_Empathy,Manipulativeness,Need_for_Admiration,Reactive_Anger,Shame,Thrill_Seeking,Total_FFNI,Vulnerable_Narcissism,Grandiose_Narcissism,PolRight,PolLeft,PolCentre,PolLeftRight,PolLeftMiddleRight,CRTmean
2/06/2024 6:55,2/06/2024 7:14,0,100,1127,1,2/06/2024 7:14,34.0626,-118.3946,anonymous,EN,0.699999988,1,80,female,white,4,psychology,4,100,7,4,4,6,5,4,4,6,10,2,50,1,24,2,1,1,15,1,10,2,1,100,100,100,100,100,4,4,1,4,0,100,100,100,50,0,100,100,100,100,100,100,3,3,1,4,1,1,3,2,2,4,3,1,3,3,4,3,3,5,2,5,3,3,5,3,5,3,5,5,5,4,5,3,5,5,5,1,1,5,1,3,4,1,1,5,1,1,1,1,1,1,1,3,5,4,1,3,1,1,5,1,3,4,1,1,1,1,1,4,1,1,3,1,1,5,1,3,1,1,1,1,1,1,5,1,1,5,1,1,5,1,3,1,1,1,3,6,6,6,6,6,6,2,6,6,1,6,6,6,6,6,8,5,1,5,5,3,5,1,3,3,1,5,4,1,3,20,1,7,1,7,65c14b0d-c786-d176-1503-1377515e6471,1,1,5,1,1,100,33,13,38,79.16666667,81,28,9,4,4,232,3,4,3,3,3,3,84,2,2,5,13,1,1.5,4.75,1.25,1.5,3.75,1,2,5,1,2.5,1.25,1,1,1.5,120,1.083333333,2.229166667,1,0,0,1,2,1.428571429
2/06/2024 0:58,2/06/2024 1:14,0,100,959,1,2/06/2024 1:14,38.9267,-76.9758,anonymous,EN,0.5,1,64,Female,White,1,Na,7,44,7,4,5,4,3,5,4,4,10,2,60,1,24,2,12,1,15,1,10,2,1,70,70,80,70,70,2,3,1,3,70,70,60,70,60,70,100,90,70,80,100,90,3,2,2,4,4,3,4,3,3,2,3,2,3,3,4,4,2,4,5,4,4,5,5,5,5,5,5,4,5,4,5,4,5,3,5,2,2,1,5,2,4,1,4,2,2,1,4,2,4,4,2,3,1,2,1,1,1,2,2,2,1,3,2,5,2,2,1,1,5,1,3,1,5,3,1,1,5,3,4,2,1,1,1,5,1,3,1,1,2,1,1,4,4,5,3,5,5,3,4,5,5,4,5,5,2,5,5,5,4,4,8,2,5,2,5,5,4,4,5,5,5,2,3,2,4,20,3,4,4,4,65c0f74f-79a9-f503-cf7a-3249ccc5851b,4,4,2,4,4,72,29,9,45,77.5,66,44,5,6,15,67,4,1,1,1,1,2,72,4,3,1,45,1.75,1.75,1,4.75,1.25,2.75,1,2,2.25,1.5,1,4,2.75,4.5,2.75,140,3.75,1.979166667,0,0,1, ,0,1.428571429
2/06/2024 3:37,2/06/2024 3:54,0,100,1034,1,2/06/2024 3:54,27.4399,-82.577,anonymous,EN,1,1,49,male,black.,3,Highschool.,1,74,7,3,3,3,3,3,3,3,0.1,2,1,1,96,1,18,1,15,1,10,2,1,10,10,10,10,10,3,3,3,2,10,10,10,10,10,20,10,10,20,10,10,10,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,2,4,4,4,4,4,4,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,2,2,4,2,2,4,2,4,2,4,2,4,4,4,4,4,2,2,2,2,2,2,5,4,3,4,4,4,4,4,4,4,4,4,4,3,4,8,4,4,4,4,4,2,4,4,4,4,2,3,3,3,20,3,3,3,3,65c11c6a-484f-d88f-2cdc-1d7f08c21eda,2,2,2,5,5,10,21,11,60,11.66666667,59,32,5,6,16,210,2,2,2,2,2,2,68,2,2,2,36,3.5,3,4,2.5,3.5,4,4,3,3.5,3,3.5,2.5,3,3.5,2.5,196,3,3.333333333,0,0,1,1,0,1.285714286
2/06/2024 0:45,2/06/2024 1:06,0,100,1275,1,2/06/2024 1:06,39.7932,-86.2132,anonymous,EN,0.899999976,1,45,Male,Hispanic,3,Math,7,50,7,5,5,6,5,5,5,5,10,2,5,3,12,1,3,1,15,1,10,2,1,100,100,100,100,100,4,4,4,4,0,0,60,50,60,70,60,60,70,60,100,60,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,2,4,2,4,4,2,4,2,4,2,4,4,4,4,4,2,2,4,4,2,2,4,2,4,4,1,2,4,2,2,2,2,2,2,2,2,4,2,2,2,2,2,4,2,2,5,4,4,2,2,2,4,4,2,2,2,4,4,4,4,2,2,2,2,3,2,2,4,2,3,2,2,4,2,3,1,4,2,2,5,5,3,4,5,4,4,4,4,4,4,4,4,5,6,8,4,3,4,4,4,2,4,2,2,4,4,4,2,2,20,4,6,6,5,65c0f41c-582c-cb7d-353b-d76f548667c1,2,2,2,2,3,100,36,16,58,54.16666667,65,27,8,4,15,26,4,4,4,4,4,4,78,4,1,2,28,2.25,2,3.5,3.5,2.5,2.75,1.75,2,4,2.5,2.75,1.5,3,2.5,2,154,2.333333333,2.625,0,0,1, ,0,1.571428571
2/06/2024 7:10,2/06/2024 7:49,0,100,2354,1,2/06/2024 7:49,44.9402,-93.2188,anonymous,EN,1,1,76,female,White,3,General education,3,51,7,4,4,4,4,6,5,5,10,2,100,2,24,2,4,3,15,1,10,2,1,60,60,50,40,30,3,2,2,1,100,10,90,10,50,0,50,50,90,80,90,90,1,3,2,3,3,2,2,2,2,2,4,2,3,2,2,4,3,4,2,4,3,1,3,4,3,3,4,3,3,4,3,3,2,4,3,1,1,3,1,5,3,2,2,3,2,2,2,3,3,2,1,2,3,4,2,2,1,1,3,3,2,4,3,4,1,1,2,2,4,3,1,2,4,4,2,3,3,3,2,1,1,3,2,3,3,2,2,2,3,2,2,4,2,3,1,5,5,3,5,6,2,1,2,5,2,6,6,5,4,5,8,3,4,4,4,4,3,2,3,3,3,5,3,1,3,20,1,7,4,7,65c14e3e-841d-70a0-f40f-c04e4491b3de,3,2,4,1,1,48,32,8,35,59.16666667,62,33,8,4,7,233,3,4,5,2,3,3,67,2,2,2,34,1,2,2.5,2.5,3.25,2,1.75,1.75,3.25,2.25,2.25,2.75,2.75,3,1.25,137,2.833333333,2.145833333,0,0,1, ,0,1.857142857
2/08/2024 11:02,2/08/2024 11:21,0,100,1092,1,2/08/2024 11:21,39.7932,-86.2132,anonymous,EN,1,1,46,Female,Mixed,3,Several,7,50,7,4,4,5,5,5,5,5,0.1,2,5,3,12,1,6,1,15,1,10,2,1,100,100,100,100,100,4,4,4,4,0,50,50,60,60,60,60,50,50,50,100,60,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,3,4,2,3,2,2,4,2,2,2,2,2,1,2,2,4,2,2,2,2,2,4,2,2,4,2,4,2,2,2,4,4,2,2,2,4,2,2,4,2,2,2,1,2,1,3,4,2,3,2,2,4,3,2,2,4,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,4,4,4,4,2,2,4,2,4,2,4,4,2,2,20,3,5,4,4,65c427f2-cc01-2673-4d4e-add4c8c05e58,2,2,2,3,4,100,33,16,60,54.16666667,75,26,8,4,14,306,4,2,2,2,2,2,70,4,2,2,28,2,1.75,3.5,4,2,2.5,2,2,3.5,2.25,2.5,2,2.5,2.5,1.5,146,2.333333333,2.458333333,0,0,1, ,0,1.571428571
2/08/2024 11:32,2/08/2024 12:37,0,100,3843,1,2/08/2024 12:37,40.0172,-75.0883,anonymous,EN,0.899999976,1,39,Male,Black,4,Construction,9,100,7,4,6,6,6,6,6,6,1,1,500,1,24,2,6,1,15,1,10,2,1,100,20,100,100,60,3,3,1,3,60,70,100,70,100,100,60,60,90,100,100,90,2,2,3,4,2,2,3,3,2,2,2,2,2,2,2,5,1,5,1,5,1,1,5,4,5,1,1,5,5,5,5,1,5,5,5,5,3,5,2,1,1,1,1,1,1,1,1,2,2,2,4,3,5,4,1,3,1,1,1,3,2,5,1,2,1,5,3,3,1,1,3,1,4,3,2,2,2,3,2,1,5,3,2,1,1,3,1,1,2,5,3,4,1,1,1,3,4,2,2,3,1,1,1,4,1,4,5,3,5,2,8,3,1,1,4,3,1,4,1,1,1,2,5,1,1,20,1,4,4,5,65c42e6e-0564-08b7-125c-c9c9a2a3cf3f,3,5,2,4,3,76,40,10,35,83.33333333,41,22,7,2,12,330,5,5,5,2,5,5,89,2,1,2,22,4.75,3,3.75,1.5,1,2.5,1,1.25,1.75,2.75,2,2,1.75,1.75,1.25,128,1.833333333,2.208333333,1,0,0,1,2,1.285714286
2/06/2024 2:47,2/06/2024 3:15,0,100,1684,1,2/06/2024 3:15,35.0781,-106.6583,anonymous,EN,0.400000006,1,44,Female,White,4,Automotive,6,87,7,4,5,4,4,4,4,4,10,2,10024,2,246,2,6ĥj,1,15,1,10,2,1,60,80,60,80,80,2,3,3,2,10,30,80,80,50,10,90,70,40,60,90,70,3,3,2,3,3,3,3,3,4,4,3,3,3,3,3,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,2,3,3,2,4,2,2,3,1,1,1,2,2,3,4,4,4,4,3,2,2,2,2,2,3,4,3,5,4,4,2,3,3,3,2,1,1,2,2,3,3,2,2,3,4,4,4,4,3,4,2,2,2,2,2,2,2,3,3,3,4,4,3,3,3,2,3,2,2,4,4,4,4,4,8,4,3,3,3,4,3,4,2,2,2,5,4,4,2,20,1,1,1,1,65c110c7-838b-30bd-f9f7-9476952b27c8,2,3,2,7,7,72,29,10,46,56.66666667,49,26,9,6,16,178,3,3,3,3,3,3,66,2,2,5,29,3.75,3,3.5,3,2.75,3,1.75,2.75,2.25,1.75,2.25,2,2.25,3,3.25,161,2.416666667,2.75,1,0,0,1,2,1.571428571
2/08/2024 9:05,2/08/2024 9:32,0,100,1661,1,2/08/2024 9:32,30.0409,-95.5302,anonymous,EN,1,1,71,male,Caucasian,5,Education - Secondary level certification in English and Political Science,11,85,7,5,5,5,5,6,5,5,5,3,5,3,12,1,4,3,16,1,10,2,1,100,100,50,0,70,3,3,3,3,10,100,100,90,10,100,100,100,100,90,100,100,3,4,2,5,4,4,1,1,2,3,4,2,3,3,4,4,1,5,1,4,5,1,4,1,2,1,4,4,4,5,4,1,4,4,4,3,1,5,2,2,3,1,1,2,2,3,1,1,2,1,4,2,5,4,1,4,1,1,1,2,3,5,1,3,2,2,1,5,2,1,3,4,5,2,4,2,1,2,2,2,4,3,5,2,1,3,1,2,1,2,3,4,3,4,2,5,6,6,5,6,2,2,1,1,1,5,4,4,4,5,8,2,4,2,5,4,3,4,3,3,2,3,4,2,3,20,6,2,6,7,65c40bb5-866b-2917-b6de-5ae6311ffc58,4,4,2,6,1,64,36,12,45,83.33333333,57,34,7,5,19,262,5,5,5,5,5,5,87,2,1,1,25,3.25,1.75,5,2,1.25,3.25,1.75,1.25,1.5,2.5,2.75,1.75,1.75,2.75,1.75,137,2.083333333,2.333333333,1,0,0,1,2,2
2/06/2024 1:22,2/06/2024 1:48,0,100,1503,1,2/06/2024 1:48,40.2327,-76.9331,anonymous,EN,0.600000024,1,37,Female,White,2,Healthcare,3,0,7,4,1,6,4,3,3,1,0.1,2,100,2,24,2,18,1,30,2,10,2,1,10,0,10,30,0,4,2,3,2,0,0,10,10,40,20,50,50,0,0,40,0,4,3,3,4,4,2,2,1,4,4,2,3,2,4,3,3,2,4,2,2,4,3,2,3,4,2,2,4,2,4,3,2,4,3,4,3,2,3,3,4,2,2,2,4,2,2,4,2,2,2,4,2,4,2,2,3,2,2,4,2,2,2,4,4,4,4,2,2,4,2,2,2,4,3,2,2,4,4,2,4,4,3,3,4,2,2,2,3,4,2,2,3,2,2,4,5,4,3,4,5,4,3,4,5,2,4,3,5,3,5,8,4,4,5,4,4,3,2,4,4,2,3,3,2,3,20,2,7,2,4,65c0fd0f-ab52-d3cf-589d-5d0d408c8eb3,2,1,4,1,4,10,22,11,45,18.33333333,59,32,6,5,9,136,4,4,3,3,4,4,67,4,4,2,37,3.75,2.25,3,3.75,2.5,2.25,2,2.25,3.75,2,2,3.75,3,2.5,3.5,169,3.083333333,2.75,0,1,0,0,1,1.714285714
2/08/2024 13:26,2/08/2024 13:52,0,100,1557,1,2/08/2024 13:52,38.8116,-76.9877,anonymous,EN,0.899999976,1,40,Female,Caucasian,3,Radiography,10,50,7,4,4,4,5,4,4,3,10,2,100,2,24,2,18,1,30,2,10,2,1,70,70,60,60,40,2,3,3,3,80,50,60,50,70,70,50,50,60,50,70,60,2,2,2,4,2,2,4,2,2,2,2,2,2,2,2,3,4,4,2,4,4,2,4,2,3,2,5,4,4,4,4,4,4,4,4,3,2,2,3,1,4,1,1,4,2,5,2,2,4,2,3,2,1,3,1,2,1,1,4,2,1,3,2,4,2,3,1,1,4,1,2,2,5,3,2,2,3,3,4,2,3,2,2,3,1,4,1,1,4,2,2,2,3,4,2,4,5,4,4,4,3,3,3,3,3,4,4,4,3,4,8,4,3,4,4,3,2,4,2,2,2,3,4,2,3,20,2,6,2,6,65c44990-0012-cde6-fe38-1854eca8e12a,2,2,2,2,2,60,28,11,34,60,55,24,7,5,8,353,2,4,4,4,4,2,75,3,3,1,36,3,1.75,1.5,3.25,1,3,1.25,1,3.75,2,2.5,2.5,2.5,4,2,140,3,2.166666667,0,0,1, ,0,1.714285714
2/06/2024 0:50,2/06/2024 1:07,0,100,996,1,2/06/2024 1:07,33.716,-84.5297,anonymous,EN,0.800000012,1,54,female,white,5,education,4,20,7,5,5,5,4,5,5,4,10 cents,2,500,1,24,2,18,1,30,2,10,2,1,80,70,60,40,30,2,2,3,3,70,60,80,40,40,30,40,60,60,70,70,80,1,3,2,3,1,1,1,2,1,1,2,1,1,1,1,4,2,4,4,4,4,2,4,3,4,2,5,4,4,4,4,2,4,4,4,4,2,2,2,3,4,1,1,5,2,2,4,1,3,2,4,2,2,4,4,2,2,2,4,2,2,4,4,4,2,2,3,2,4,2,2,1,2,4,2,2,3,1,2,2,4,3,4,4,2,4,1,1,4,1,2,3,2,2,1,5,5,5,5,5,2,2,2,2,2,5,5,5,5,5,8,4,4,4,4,3,2,4,2,2,2,2,3,2,2,20,1,7,2,7,65c0f56b-3812-b7dd-6dc3-12e91a474ebc,2,2,2,1,1,56,33,10,22,58.33333333,60,25,5,4,5,45,4,2,4,3,4,4,78,2,2,4,31,3.5,2.5,2.5,3,2.75,3,1.25,2,4.25,1.75,2,3,2,2.75,1.75,152,2.583333333,2.520833333,0,1,0,0,1,1.571428571
2/06/2024 2:56,2/06/2024 3:14,0,100,1064,1,2/06/2024 3:14,42.6402,-85.2973,anonymous,EN,1,1,46,male,white,4,engineering,12,92,7,4,4,5,4,4,2,4,1.05,1,100 minutes,2,6,1,4,3,30,2,10,2,1,100,100,80,30,20,2,2,2,1,50,100,100,50,10,100,100,100,100,50,100,100,3,2,1,4,4,2,1,1,2,3,2,2,2,1,1,2,4,3,3,2,3,3,4,2,4,2,4,3,3,4,4,2,3,4,4,3,2,2,2,1,2,1,1,4,2,1,1,2,4,2,3,3,2,3,2,2,1,2,4,2,2,2,3,4,2,3,3,3,4,1,1,1,2,2,3,2,2,2,4,2,3,2,2,2,2,4,1,1,4,2,1,4,2,4,3,4,4,5,4,4,5,4,4,4,3,5,5,3,3,5,8,3,2,2,3,2,2,4,2,2,2,2,4,2,2,20,4,2,6,6,65c112e3-512e-7449-f40a-3395492d14ba,3,4,2,6,2,66,27,7,31,80,62,24,6,4,18,188,2,3,3,4,4,4,67,3,4,4,36,3,2.5,2.25,2.75,1.5,2.25,1,2,3.5,2.25,1.5,2.75,2.25,4,2.25,143,3,2.229166667,1,0,0,1,2,1.714285714
2/06/2024 3:00,2/06/2024 3:23,0,100,1406,1,2/06/2024 3:23,25.9562,-80.1828,anonymous,EN,0.600000024,1,38,Female,White,2,Child development,10,42,7,1,6,6,4,6,4,4,0.1,2,500,1,24,2,6,1,30,2,10,2,1,50,50,50,50,50,2,1,2,3,60,60,70,60,60,50,50,60,50,50,40,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,3,6,6,6,6,6,6,6,4,6,6,6,4,8,5,5,5,5,1,5,4,5,3,5,5,5,5,3,20,1,4,4,4,65c113c0-ba30-ba0b-6f0a-cda45434d6b1,1,1,2,4,4,50,31,8,15,55.83333333,83,33,10,8,13,192,5,5,5,5,5,5,44,5,5,5,16,1,1,1,3,1,1,1,2,1,1,1,2,1,1,1,76,1.333333333,1.25,0,0,1, ,0,1.571428571
2/08/2024 11:18,2/08/2024 11:32,0,100,852,1,2/08/2024 11:32,39.2909,-76.6096,anonymous,EN,0.600000024,1,39,Woman,White,5,Media and communications,6,0,7,5,5,6,6,5,6,4,0.1,2,500,1,24,2,6,1,30,2,10,2,1,30,60,10,10,0,3,2,3,2,100,0,40,50,100,0,20,10,30,40,10,20,3,1,2,4,2,2,4,1,3,1,2,1,2,2,1,4,4,5,5,4,3,4,4,2,3,4,5,5,4,5,3,4,5,4,4,2,1,4,3,1,4,1,2,1,1,2,4,2,5,1,3,2,2,3,1,3,1,2,2,1,2,3,2,4,1,3,2,3,4,1,2,1,4,2,1,2,5,2,4,2,3,1,4,3,3,2,1,3,1,1,2,4,4,4,1,5,5,5,5,4,1,1,3,3,2,5,5,3,2,3,8,2,4,2,5,3,3,2,4,2,4,4,3,2,4,20,2,6,2,1,65c42b65-b276-ca3a-73be-4a2766caacfa,4,4,4,2,7,22,37,10,31,35,52,37,7,6,13,319,2,1,2,4,2,2,71,3,3,2,43,2.75,1.5,3.25,3.25,1.5,2.75,1,2.25,1.5,1,2,4,2.5,4.25,1.25,139,3.583333333,2,0,1,0,0,1,1.571428571
2/06/2024 7:49,2/06/2024 8:04,0,100,867,1,2/06/2024 8:04,41.8764,-87.6133,anonymous,EN,1,1,43,Male,White/Native American,3,Philosophy,4,60,7,6,6,5,6,5,6,4,0.1,2,5 minutes,3,47,3,7 days,1,30,2,10,2,1,80,100,60,100,100,4,4,5,4,10,90,50,100,100,40,100,100,60,10,100,80,5,5,2,5,5,5,5,3,5,4,2,4,5,4,5,4,2,4,3,5,5,2,5,3,5,1,5,5,5,4,4,4,4,3,4,1,4,4,1,5,4,5,4,5,1,5,4,3,1,1,1,1,4,3,5,4,5,4,3,3,5,2,4,5,1,1,4,3,5,5,4,5,3,3,3,5,1,5,3,1,1,3,4,5,5,5,5,1,3,3,5,3,5,2,1,6,6,6,6,6,3,3,3,3,6,5,4,6,6,6,8,5,3,3,5,4,3,5,3,4,3,5,1,1,3,20,7,1,7,1,65c15774-9377-8e65-96ab-0b05b38cae16,1,3,1,7,7,88,38,17,64,70,75,30,6,4,28,239,4,3,4,3,5,2,83,3,4,3,40,1,3,3.75,3.5,5,4.25,5,3,3.5,2.5,5,3,4.25,2.75,1,202,3.333333333,3.375,0,0,1, ,0,2
2/06/2024 1:43,2/06/2024 1:58,0,100,914,1,2/06/2024 1:58,39.0679,-94.713,anonymous,EN,0.600000024,1,47,Female,White,4,History education,9,85,7,4,2,6,5,5,6,6,0.1,2,5 minutes,3,47,3,18,1,31,1,10,2,1,100,90,90,40,60,3,3,3,3,10,90,80,100,50,80,100,100,100,90,100,90,4,3,1,4,4,4,3,1,4,3,1,2,3,4,3,3,2,4,2,5,4,2,5,3,4,2,4,4,4,4,4,3,4,4,5,3,1,4,3,1,3,1,2,1,1,1,4,3,4,1,3,1,4,3,1,3,1,1,1,1,2,5,2,5,1,3,1,2,2,1,2,1,5,1,1,1,2,2,4,1,3,1,2,4,1,3,1,1,1,1,1,4,1,5,1,5,5,6,5,5,1,1,2,6,1,5,4,5,4,6,8,1,3,1,5,5,5,1,4,4,5,2,4,2,1,20,5,4,5,7,65c101ac-ab12-7e53-201d-e89633ee4cb6,5,5,5,4,1,76,34,12,44,82.5,61,46,6,3,15,155,4,4,4,3,4,3,80,3,1,1,37,3,1,3,3,1,2.75,1,1.25,1,1,1.25,2.75,2,4.5,1,118,3.083333333,1.6875,1,0,0,1,2,1.857142857
2/08/2024 8:55,2/08/2024 9:36,0,100,2417,1,2/08/2024 9:36,42.8416,-84.5817,anonymous,EN,1,1,63,male,white,3,drafting,2,70,7,5,5,4,5,5,5,5,10 cents,2,1 minute,1,24 days,2,6 days,1,30 students,2,10 dollars,2,1,70,60,80,40,60,2,2,1,1,50,60,80,80,80,40,80,80,80,90,90,90,3,2,2,4,4,2,3,2,1,2,3,3,2,3,2,4,3,4,2,4,4,2,4,3,3,2,4,4,4,4,4,2,4,4,4,3,2,3,2,2,3,2,2,2,2,2,2,2,3,2,3,2,4,4,1,1,1,3,2,2,2,4,2,2,2,4,2,3,2,2,2,2,4,2,2,3,2,2,2,2,4,2,2,2,1,3,1,3,2,2,2,3,2,2,2,4,5,4,5,5,3,3,3,5,3,5,5,3,3,4,8,4,4,3,4,4,4,3,2,2,3,4,4,2,3,20,2,4,4,5,65c4098d-6c36-8ca4-d5af-9d842681d24a,2,3,3,4,3,62,34,6,38,75,60,31,8,5,13,257,3,4,4,3,4,4,77,2,2,2,26,3.5,2,3,2,1.5,2.25,1.5,2.5,2,2,2.25,2.25,2,2.25,2,132,2.166666667,2.208333333,0,0,1,1,0,1.571428571
2/06/2024 1:02,2/06/2024 1:24,0,100,1286,1,2/06/2024 1:24,40.8125,-74.2134,anonymous,EN,0.800000012,1,71,male,usa,2,high school,8,68,7,6,3,5,4,5,5,6,10,2,100,2,12,1,18,1,15100,1,100,1,1,90,80,90,80,90,1,2,1,2,50,80,90,100,10,10,80,90,80,90,100,100,1,2,1,1,2,1,2,1,1,2,1,2,1,2,1,4,1,5,1,4,5,1,5,2,5,1,5,4,5,5,4,1,5,4,5,4,1,4,2,2,4,1,2,3,2,4,2,4,3,2,4,2,4,5,1,2,4,2,2,2,1,4,2,4,2,3,4,3,2,3,2,2,4,4,1,2,2,4,2,1,3,1,2,2,3,4,2,4,4,1,2,4,4,4,1,2,3,5,4,5,2,2,4,4,2,6,4,4,4,5,8,4,4,2,5,4,3,2,4,4,4,2,5,2,1,20,2,4,3,5,65c0f826-67b1-99a3-3af6-07cbe1b2588d,2,4,4,4,3,86,34,6,21,73.33333333,56,38,7,3,12,99,5,5,5,4,5,5,94,1,2,2,37,3.5,2,3.25,1.75,2.25,3,2.25,2.5,3.25,1.5,2.25,2.5,3.5,3.25,1.5,153,3.083333333,2.416666667,0,0,1,1,0,1.285714286
2/06/2024 3:21,2/06/2024 3:27,0,100,401,1,2/06/2024 3:27,35.5825,-82.6115,anonymous,EN,0.400000006,1,29,Female,White,1,Not applicable,3,50,7,6,6,6,6,6,6,6,1.1,1,50,1,7,1,14,1,30,2,100,1,1,100,100,100,100,30,5,5,5,5,100,100,100,100,100,100,100,100,100,100,100,100,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,20,1,1,1,1,65c118d7-9d2b-87d9-0410-f8e659ee14ac,1,1,1,7,7,86,42,20,75,100,90,38,10,10,16,204,1,1,1,1,1,1,76,1,1,1,56,5,5,5,4,5,5,5,4,5,5,5,4,5,5,5,288,4.666666667,4.833333333,0,0,1, ,0,1.142857143
2/06/2024 0:58,2/06/2024 2:44,0,100,6377,1,2/06/2024 2:44,32.6537,-97.3742,anonymous,EN,0.600000024,1,53,Female,African American,2,Criminal Justice,2,64,7,6,6,6,6,6,6,6,10,2,50,1,60,1,5,1,50,1,160,1,1,100,100,100,100,100,5,1,1,5,50,50,60,100,50,50,100,100,80,90,100,100,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,5,1,5,1,5,5,1,5,1,5,1,5,5,5,5,5,5,5,5,5,5,1,3,5,1,5,1,5,5,1,1,1,1,1,1,5,1,5,4,1,1,1,1,5,1,1,5,1,5,1,5,1,1,5,1,1,1,1,1,1,1,1,1,5,1,5,5,5,5,1,5,1,5,5,1,1,5,1,5,1,6,6,1,6,6,1,6,6,5,6,6,6,6,6,6,8,5,5,5,5,5,1,1,1,4,4,5,5,1,1,20,1,4,1,7,65c0f662-16aa-c0a8-38b9-3d57eb1a42d9,1,1,5,4,1,100,42,12,58,77.5,79,32,10,2,7,62,5,5,5,5,5,1,96,2,1,5,28,5,2,3.5,4.25,1,3,1,4,4,1,1,2,1,4,1,151,2.333333333,2.5625,0,0,1,1,0,1.142857143
